time,accident num,accident type,holiday,percipitation,visibility,wind,wind direction,fog,rain,sun rise,sun set
4/3/2011 4:00,0,NONE,0,0,10,21.85,80,0,0,1,0
4/3/2011 8:00,0,NONE,0,0,10,21.85,100,0,0,0,0
4/3/2011 12:00,1,A1,0,0,10,18.41,100,0,0,0,0
4/3/2011 16:00,0,NONE,0,0,10,19.57,90,0,0,0,1
4/3/2011 20:00,0,NONE,0,0,10,20.71,110,0,0,0,0
5/3/2011 0:00,0,NONE,0,0,10,18.41,80,0,1,0,0
5/3/2011 4:00,0,NONE,0,0,10,20.71,100,0,0,1,0
5/3/2011 8:00,0,NONE,0,0,10,20.71,120,0,0,0,0
5/3/2011 12:00,1,A1,0,0.001,3,14.97,100,0,1,0,0
5/3/2011 16:00,0,NONE,0,0,10,13.8,120,0,0,0,1
5/3/2011 20:00,0,NONE,0,0,2.5,23.02,140,1,3,0,0
6/3/2011 0:00,0,NONE,0,0,2.5,16.11,130,1,1,0,0
6/3/2011 4:00,0,NONE,0,0,10,10.36,170,0,0,1,0
6/3/2011 8:00,0,NONE,0,0,10,13.8,180,0,0,0,0
6/3/2011 12:00,0,NONE,0,0.32,0.5,14.97,170,1,3,0,0
6/3/2011 16:00,0,NONE,0,0,10,10.36,260,0,0,0,1
6/3/2011 20:00,0,NONE,0,0,10,8.05,250,0,0,0,0
7/3/2011 0:00,0,NONE,0,0,10,9.22,310,0,0,0,0
7/3/2011 4:00,1,A1,0,0,10,9.22,340,0,0,1,0
7/3/2011 8:00,0,NONE,0,0,10,8.05,340,0,0,0,0
7/3/2011 12:00,0,NONE,0,0,10,12.66,50,0,0,0,0
7/3/2011 16:00,0,NONE,0,0,10,11.5,60,0,0,0,1
7/3/2011 20:00,0,NONE,0,0,10,8.05,80,0,0,0,0
8/3/2011 0:00,0,NONE,0,0,10,9.22,70,0,0,0,0
8/3/2011 4:00,0,NONE,0,0,10,13.8,90,0,0,1,0
8/3/2011 8:00,0,NONE,0,0,10,12.66,80,0,0,0,0
8/3/2011 12:00,0,NONE,0,0,10,16.11,80,0,0,0,0
8/3/2011 16:00,0,NONE,0,0,10,13.8,90,0,0,0,1
8/3/2011 20:00,0,NONE,0,0,10,17.27,110,0,0,0,0
9/3/2011 0:00,0,NONE,0,0.001,10,20.71,110,0,1,0,0
9/3/2011 4:00,0,NONE,0,0,10,17.27,120,0,0,1,0
9/3/2011 8:00,0,NONE,0,0,10,17.27,130,0,0,0,0
9/3/2011 12:00,0,NONE,0,0,10,18.41,110,0,0,0,0
9/3/2011 16:00,0,NONE,0,0,10,11.5,150,0,0,0,1
9/3/2011 20:00,0,NONE,0,0,10,12.66,130,0,0,0,0
10/3/2011 0:00,0,NONE,0,0,10,8.05,150,0,0,0,0
10/3/2011 4:00,0,NONE,0,0,10,10.36,170,0,0,1,0
10/3/2011 8:00,0,NONE,0,0,4,17.27,190,0,1,0,0
10/3/2011 12:00,0,NONE,0,0.001,1.5,36.82,320,1,3,0,0
10/3/2011 16:00,0,NONE,0,0,10,12.66,100,0,0,0,1
10/3/2011 20:00,0,NONE,0,0,10,14.97,320,0,0,0,0
11/3/2011 0:00,0,NONE,0,0,10,12.66,320,0,0,0,0
11/3/2011 4:00,0,NONE,0,0,10,19.57,340,0,0,1,0
11/3/2011 8:00,0,NONE,0,0,10,19.57,330,0,0,0,0
11/3/2011 12:00,0,NONE,0,0,10,18.41,330,0,0,0,0
11/3/2011 16:00,0,NONE,0,0,10,10.36,340,0,0,0,1
11/3/2011 20:00,0,NONE,0,0,10,4.61,360,0,0,0,0
12/3/2011 0:00,0,NONE,0,0,10,8.05,330,0,0,0,0
12/3/2011 4:00,0,NONE,0,0,10,9.22,340,0,0,1,0
12/3/2011 8:00,0,NONE,0,0,10,16.11,340,0,0,0,0
12/3/2011 12:00,0,NONE,0,0,10,13.8,60,0,0,0,0
12/3/2011 16:00,0,NONE,0,0,10,10.36,90,0,0,0,1
12/3/2011 20:00,0,NONE,0,0,10,9.22,60,0,0,0,0
00:00 13/03/2011,0,NONE,1,0,10,9.22,80,0,0,0,0
04:00 13/03/2011,0,NONE,1,0,10,6.91,90,0,0,1,0
08:00 13/03/2011,0,NONE,1,0,10,10.36,90,0,0,0,0
12:00 13/03/2011,0,NONE,1,0,10,13.8,70,0,0,0,0
16:00 13/03/2011,0,NONE,1,0,10,11.5,60,0,0,0,1
20:00 13/03/2011,0,NONE,1,0,10,6.91,80,0,0,0,0
00:00 14/03/2011,0,NONE,0,0,10,5.75,90,0,0,0,0
04:00 14/03/2011,0,NONE,0,0,10,6.91,110,0,0,1,0
08:00 14/03/2011,0,NONE,0,0,10,12.66,90,0,0,0,0
12:00 14/03/2011,1,A1,0,0,10,12.66,100,0,0,0,0
16:00 14/03/2011,0,NONE,0,0,10,11.5,120,0,0,0,1
20:00 14/03/2011,0,NONE,0,0,10,6.91,110,0,0,0,0
00:00 15/03/2011,0,NONE,0,0,10,8.05,110,0,0,0,0
04:00 15/03/2011,0,NONE,0,0,10,10.36,130,0,0,1,0
08:00 15/03/2011,0,NONE,0,0,10,14.97,140,0,0,0,0
12:00 15/03/2011,0,NONE,0,0,10,12.66,110,0,0,0,0
16:00 15/03/2011,0,NONE,0,0,10,13.8,80,0,0,0,1
20:00 15/03/2011,0,NONE,0,0,10,11.5,110,0,0,0,0
00:00 16/03/2011,0,NONE,0,0,10,8.05,120,0,0,0,0
04:00 16/03/2011,0,NONE,0,0,10,3.44,150,0,0,1,0
08:00 16/03/2011,0,NONE,0,0,10,9.22,110,0,0,0,0
12:00 16/03/2011,1,A1,0,0,10,10.36,110,0,0,0,0
16:00 16/03/2011,0,NONE,0,0,10,9.22,120,0,0,0,1
20:00 16/03/2011,0,NONE,0,0,10,5.75,130,0,0,0,0
00:00 17/03/2011,0,NONE,0,0,10,0,0,0,0,0,0
04:00 17/03/2011,0,NONE,0,0,10,0,0,0,0,1,0
08:00 17/03/2011,0,NONE,0,0,10,6.91,350,0,0,0,0
12:00 17/03/2011,0,NONE,0,0,10,11.5,40,0,0,0,0
16:00 17/03/2011,0,NONE,0,0,10,14.97,60,0,0,0,1
20:00 17/03/2011,0,NONE,0,0,10,9.22,60,0,0,0,0
00:00 18/03/2011,0,NONE,0,0,10,6.91,80,0,0,0,0
04:00 18/03/2011,0,NONE,0,0,10,9.22,50,0,0,1,0
08:00 18/03/2011,0,NONE,0,0,10,13.8,60,0,0,0,0
12:00 18/03/2011,0,NONE,0,0,10,13.8,80,0,0,0,0
16:00 18/03/2011,0,NONE,0,0,10,10.36,80,0,0,0,1
20:00 18/03/2011,0,NONE,0,0,10,12.66,50,0,0,0,0
00:00 19/03/2011,1,A1,0,0,10,8.05,70,0,0,0,0
04:00 19/03/2011,0,NONE,0,0,10,4.61,100,0,0,1,0
08:00 19/03/2011,0,NONE,0,0,10,10.36,330,0,0,0,0
12:00 19/03/2011,0,NONE,0,0,10,13.8,60,0,0,0,0
16:00 19/03/2011,0,NONE,0,0,10,13.8,90,0,0,0,1
20:00 19/03/2011,0,NONE,0,0,10,8.05,100,0,0,0,0
00:00 20/03/2011,0,NONE,0,0,10,6.91,70,0,0,0,0
04:00 20/03/2011,0,NONE,0,0,10,8.05,70,0,0,1,0
08:00 20/03/2011,0,NONE,0,0,10,14.97,60,0,0,0,0
12:00 20/03/2011,0,NONE,0,0,10,14.97,90,0,0,0,0
16:00 20/03/2011,1,A1,0,0,10,14.97,70,0,0,0,1
20:00 20/03/2011,0,NONE,0,0,10,9.22,80,0,0,0,0
00:00 21/03/2011,0,NONE,0,0,10,13.8,60,0,0,0,0
04:00 21/03/2011,0,NONE,0,0,10,18.41,80,0,0,1,0
08:00 21/03/2011,1,A1,0,0,10,17.27,90,0,0,0,0
12:00 21/03/2011,0,NONE,0,0,10,16.11,60,0,0,0,0
16:00 21/03/2011,0,NONE,0,0,10,14.97,70,0,0,0,1
20:00 21/03/2011,0,NONE,0,0,10,11.5,90,0,0,0,0
00:00 22/03/2011,0,NONE,0,0,10,8.05,80,0,0,0,0
04:00 22/03/2011,0,NONE,0,0,10,6.91,70,0,0,1,0
08:00 22/03/2011,0,NONE,0,0,10,10.36,60,0,0,0,0
12:00 22/03/2011,0,NONE,0,0,10,10.36,130,0,0,0,0
16:00 22/03/2011,0,NONE,0,0,10,10.36,100,0,0,0,1
20:00 22/03/2011,0,NONE,0,0,10,4.61,130,0,0,0,0
00:00 23/03/2011,0,NONE,0,0,10,0,0,0,0,0,0
04:00 23/03/2011,0,NONE,0,0,10,0,0,0,0,1,0
08:00 23/03/2011,0,NONE,0,0,9,8.05,320,0,0,0,0
12:00 23/03/2011,0,NONE,0,0,10,13.8,150,0,0,0,0
16:00 23/03/2011,0,NONE,0,0,10,12.66,150,0,0,0,1
20:00 23/03/2011,0,NONE,0,0,10,0,0,0,0,0,0
00:00 24/03/2011,0,NONE,0,0,10,0,0,0,0,0,0
04:00 24/03/2011,0,NONE,0,0,10,0,0,0,0,1,0
08:00 24/03/2011,0,NONE,0,0,10,0,0,0,0,0,0
12:00 24/03/2011,1,A1,0,0,10,11.5,130,0,0,0,0
16:00 24/03/2011,0,NONE,0,0,10,11.5,160,0,0,0,1
20:00 24/03/2011,0,NONE,0,0,10,14.97,280,0,0,0,0
00:00 25/03/2011,1,A1,0,0,8,6.91,270,0,0,0,0
04:00 25/03/2011,0,NONE,0,0,6,8.05,280,1,0,1,0
08:00 25/03/2011,0,NONE,0,0,9,9.22,330,0,0,0,0
12:00 25/03/2011,0,NONE,0,0,10,10.36,240,0,0,0,0
16:00 25/03/2011,0,NONE,0,0,10,12.66,180,0,0,0,1
20:00 25/03/2011,0,NONE,0,0,10,9.22,270,0,0,0,0
00:00 26/03/2011,0,NONE,0,0,10,4.61,270,0,0,0,0
04:00 26/03/2011,0,NONE,0,0,9,4.61,310,0,0,1,0
08:00 26/03/2011,0,NONE,0,0,9,9.22,110,0,0,0,0
12:00 26/03/2011,0,NONE,0,0,10,13.8,140,0,0,0,0
16:00 26/03/2011,0,NONE,0,0,10,18.41,150,0,0,0,1
20:00 26/03/2011,0,NONE,0,0,10,6.91,180,0,0,0,0
00:00 27/03/2011,0,NONE,0,0,10,0,0,0,0,0,0
04:00 27/03/2011,0,NONE,0,0,10,0,0,0,0,1,0
08:00 27/03/2011,0,NONE,0,0,10,11.5,140,0,0,0,0
12:00 27/03/2011,0,NONE,0,0,10,13.8,160,0,0,0,0
16:00 27/03/2011,0,NONE,0,0,10,13.8,150,0,0,0,1
20:00 27/03/2011,1,A1,0,0,10,6.91,180,0,0,0,0
00:00 28/03/2011,0,NONE,0,0,10,0,0,0,0,0,0
04:00 28/03/2011,0,NONE,0,0,10,8.05,180,0,0,1,0
08:00 28/03/2011,0,NONE,0,0.001,8,26.46,340,0,1,0,0
12:00 28/03/2011,2,A1,0,0,10,10.36,110,0,0,0,0
16:00 28/03/2011,0,NONE,0,0,0.25,21.85,360,1,3,0,1
20:00 28/03/2011,0,NONE,0,0.1,10,17.27,360,0,1,0,0
00:00 29/03/2011,0,NONE,0,0,10,11.5,90,0,0,0,0
04:00 29/03/2011,0,NONE,0,0,10,10.36,160,0,0,1,0
08:00 29/03/2011,0,NONE,0,0,10,8.05,170,0,0,0,0
12:00 29/03/2011,0,NONE,0,0,10,13.8,110,0,0,0,0
16:00 29/03/2011,0,NONE,0,0,10,13.8,110,0,1,0,1
20:00 29/03/2011,0,NONE,0,0,10,10.36,120,0,0,0,0
00:00 30/03/2011,0,NONE,0,0,10,6.91,130,0,0,0,0
04:00 30/03/2011,0,NONE,0,0,10,9.22,160,0,0,1,0
08:00 30/03/2011,0,NONE,0,0,10,18.41,160,0,0,0,0
12:00 30/03/2011,0,NONE,0,0,10,20.71,170,0,0,0,0
16:00 30/03/2011,1,A1,0,0,10,14.97,190,0,0,0,1
20:00 30/03/2011,2,A1,0,0,10,8.05,190,0,0,0,0
00:00 31/03/2011,0,NONE,0,0,10,3.44,350,0,0,0,0
04:00 31/03/2011,0,NONE,0,0,7,6.91,170,0,0,1,0
08:00 31/03/2011,0,NONE,0,0,10,18.41,210,0,0,0,0
12:00 31/03/2011,1,A1,0,0,10,21.85,190,0,0,0,0
16:00 31/03/2011,0,NONE,0,0,10,20.71,210,0,0,0,1
20:00 31/03/2011,0,NONE,0,0,10,10.36,260,0,0,0,0
1/4/2011 0:00,0,NONE,0,0,10,10.36,240,0,0,0,0
1/4/2011 4:00,0,NONE,0,0.001,10,9.22,240,0,0,1,0
1/4/2011 8:00,0,NONE,0,0.001,10,16.11,250,0,0,0,0
1/4/2011 12:00,0,NONE,0,0,10,14.97,340,0,0,0,0
1/4/2011 16:00,0,NONE,0,0,10,13.8,310,0,0,0,1
1/4/2011 20:00,0,NONE,0,0,10,6.91,100,0,0,0,0
2/4/2011 0:00,0,NONE,0,0,8,4.61,340,0,0,0,0
2/4/2011 4:00,0,NONE,0,0,9,3.44,350,0,0,1,0
2/4/2011 8:00,0,NONE,0,0,10,11.5,120,0,0,0,0
2/4/2011 12:00,0,NONE,0,0,10,13.8,150,0,0,0,0
2/4/2011 16:00,0,NONE,0,0,10,11.5,140,0,0,0,1
2/4/2011 20:00,0,NONE,0,0,10,6.91,130,0,0,0,0
3/4/2011 0:00,0,NONE,0,0,10,4.61,150,0,0,0,0
3/4/2011 4:00,0,NONE,0,0,8,4.61,340,0,0,1,0
3/4/2011 8:00,0,NONE,0,0,10,11.5,50,0,0,0,0
3/4/2011 12:00,0,NONE,0,0,10,13.8,100,0,0,0,0
3/4/2011 16:00,0,NONE,0,0,10,14.97,100,0,0,0,1
3/4/2011 20:00,0,NONE,0,0,10,10.36,110,0,0,0,0
4/4/2011 0:00,0,NONE,0,0,10,10.36,130,0,0,0,0
4/4/2011 4:00,0,NONE,0,0,10,11.5,130,0,0,1,0
4/4/2011 8:00,1,A1,0,0,10,17.27,140,0,0,0,0
4/4/2011 12:00,0,NONE,0,0,10,18.41,140,0,0,0,0
4/4/2011 16:00,0,NONE,0,0,10,17.27,150,0,0,0,1
4/4/2011 20:00,0,NONE,0,0,10,11.5,150,0,0,0,0
5/4/2011 0:00,0,NONE,0,0,10,14.97,150,0,1,0,0
5/4/2011 4:00,0,NONE,0,0.001,10,14.97,180,0,0,1,0
5/4/2011 8:00,1,A1,0,0,10,14.97,180,0,0,0,0
5/4/2011 12:00,0,NONE,0,0,1.5,24.16,310,1,1,0,0
5/4/2011 16:00,1,A1,0,0.17,10,9.22,300,0,0,0,1
5/4/2011 20:00,0,NONE,0,0,10,6.91,290,0,0,0,0
6/4/2011 0:00,0,NONE,0,0,10,11.5,330,0,0,0,0
6/4/2011 4:00,0,NONE,0,0,10,8.05,350,0,0,1,0
6/4/2011 8:00,0,NONE,0,0,10,18.41,60,0,0,0,0
6/4/2011 12:00,0,NONE,0,0,10,16.11,60,0,0,0,0
6/4/2011 16:00,0,NONE,0,0,10,14.97,70,0,0,0,1
6/4/2011 20:00,0,NONE,0,0,10,11.5,90,0,0,0,0
7/4/2011 0:00,0,NONE,0,0,10,8.05,110,0,0,0,0
7/4/2011 4:00,0,NONE,0,0,10,0,0,0,0,1,0
7/4/2011 8:00,0,NONE,0,0,10,11.5,110,0,0,0,0
7/4/2011 12:00,2,A1,0,0,10,14.97,100,0,0,0,0
7/4/2011 16:00,0,NONE,0,0,10,13.8,100,0,0,0,1
7/4/2011 20:00,0,NONE,0,0,10,11.5,100,0,0,0,0
8/4/2011 0:00,0,NONE,0,0,10,9.22,110,0,0,0,0
8/4/2011 4:00,0,NONE,0,0,10,5.75,150,0,0,1,0
8/4/2011 8:00,0,NONE,0,0,10,11.5,100,0,0,0,0
8/4/2011 12:00,0,NONE,0,0,10,12.66,90,0,0,0,0
8/4/2011 16:00,0,NONE,0,0,10,12.66,90,0,0,0,1
8/4/2011 20:00,0,NONE,0,0,10,9.22,110,0,0,0,0
9/4/2011 0:00,0,NONE,0,0,10,4.61,130,0,0,0,0
9/4/2011 4:00,0,NONE,0,0,10,0,0,0,0,1,0
9/4/2011 8:00,1,A1,0,0,10,6.91,90,0,0,0,0
9/4/2011 12:00,0,NONE,0,0,10,11.5,120,0,0,0,0
9/4/2011 16:00,2,A1,0,0,10,10.36,120,0,0,0,1
9/4/2011 20:00,0,NONE,0,0,10,4.61,120,0,0,0,0
10/4/2011 0:00,0,NONE,0,0,10,3.44,210,0,0,0,0
10/4/2011 4:00,0,NONE,0,0,10,4.61,340,0,0,1,0
10/4/2011 8:00,0,NONE,0,0,10,9.22,110,0,0,0,0
10/4/2011 12:00,0,NONE,0,0,10,10.36,140,0,0,0,0
10/4/2011 16:00,0,NONE,0,0,10,10.36,130,0,0,0,1
10/4/2011 20:00,1,A1,0,0,10,4.61,150,0,0,0,0
11/4/2011 0:00,0,NONE,0,0,10,4.61,260,0,0,0,0
11/4/2011 4:00,0,NONE,0,0,9,0,0,0,0,1,0
11/4/2011 8:00,0,NONE,0,0,10,11.5,130,0,0,0,0
11/4/2011 12:00,0,NONE,0,0,10,12.66,120,0,0,0,0
11/4/2011 16:00,0,NONE,0,0,10,11.5,140,0,0,0,1
11/4/2011 20:00,0,NONE,0,0,10,8.05,160,0,0,0,0
12/4/2011 0:00,0,NONE,0,0,10,0,0,0,0,0,0
12/4/2011 4:00,0,NONE,0,0,8,4.61,310,0,0,1,0
12/4/2011 8:00,0,NONE,0,0,10,8.05,210,0,0,0,0
12/4/2011 12:00,0,NONE,0,0,10,17.27,140,0,0,0,0
12/4/2011 16:00,0,NONE,0,0,10,13.8,150,0,0,0,1
12/4/2011 20:00,0,NONE,0,0,10,8.05,240,0,0,0,0
00:00 13/04/2011,0,NONE,0,0,10,6.91,260,0,0,0,0
04:00 13/04/2011,0,NONE,0,0,8,4.61,260,0,0,1,0
08:00 13/04/2011,1,A1,0,0.03,3,6.91,220,0,1,0,0
12:00 13/04/2011,0,NONE,0,0,10,12.66,130,0,0,0,0
16:00 13/04/2011,0,NONE,0,0,10,10.36,160,0,0,0,1
20:00 13/04/2011,0,NONE,0,0,10,6.91,100,0,0,0,0
00:00 14/04/2011,0,NONE,0,0,10,3.44,270,0,0,0,0
04:00 14/04/2011,0,NONE,0,0,10,11.5,80,0,0,1,0
08:00 14/04/2011,0,NONE,0,0,0.75,13.8,90,1,3,0,0
12:00 14/04/2011,0,NONE,0,0,10,13.8,90,0,0,0,0
16:00 14/04/2011,0,NONE,0,0,10,11.5,80,0,0,0,1
20:00 14/04/2011,0,NONE,0,0,10,11.5,110,0,0,0,0
00:00 15/04/2011,0,NONE,0,0,10,5.75,110,0,0,0,0
04:00 15/04/2011,0,NONE,0,0,10,5.75,140,0,0,1,0
08:00 15/04/2011,0,NONE,0,0,10,13.8,110,0,0,0,0
12:00 15/04/2011,0,NONE,0,0,10,17.27,120,0,0,0,0
16:00 15/04/2011,0,NONE,0,0,10,13.8,140,0,0,0,1
20:00 15/04/2011,0,NONE,0,0,10,6.91,130,0,0,0,0
00:00 16/04/2011,0,NONE,0,0,10,5.75,140,0,0,0,0
04:00 16/04/2011,0,NONE,0,0,10,3.44,150,0,0,1,0
08:00 16/04/2011,0,NONE,0,0,5,13.8,130,1,1,0,0
12:00 16/04/2011,0,NONE,0,0,2,12.66,160,0,1,0,0
16:00 16/04/2011,0,NONE,0,0.02,10,12.66,160,0,0,0,1
20:00 16/04/2011,0,NONE,0,0.001,10,6.91,190,0,0,0,0
00:00 17/04/2011,0,NONE,0,0,10,4.61,230,0,0,0,0
04:00 17/04/2011,0,NONE,0,0,9,0,0,0,0,1,0
08:00 17/04/2011,0,NONE,0,0,10,8.05,260,0,0,0,0
12:00 17/04/2011,0,NONE,0,0,10,12.66,110,0,0,0,0
16:00 17/04/2011,0,NONE,0,0,0.75,13.8,160,1,3,0,1
20:00 17/04/2011,0,NONE,0,0,10,3.44,190,0,0,0,0
00:00 18/04/2011,0,NONE,0,0,10,0,0,0,0,0,0
04:00 18/04/2011,0,NONE,0,0,10,0,0,0,0,1,0
08:00 18/04/2011,0,NONE,0,0,10,10.36,130,0,0,0,0
12:00 18/04/2011,0,NONE,0,0,10,12.66,150,0,0,0,0
16:00 18/04/2011,0,NONE,0,0,10,13.8,150,0,0,0,1
20:00 18/04/2011,0,NONE,0,0,10,10.36,120,0,0,0,0
00:00 19/04/2011,0,NONE,0,0,10,3.44,120,0,0,0,0
04:00 19/04/2011,0,NONE,0,0,10,4.61,200,0,0,1,0
08:00 19/04/2011,0,NONE,0,0,10,16.11,100,0,0,0,0
12:00 19/04/2011,0,NONE,0,0,10,18.41,140,0,0,0,0
16:00 19/04/2011,0,NONE,0,0,10,12.66,130,0,0,0,1
20:00 19/04/2011,0,NONE,0,0,10,10.36,100,0,0,0,0
00:00 20/04/2011,0,NONE,0,0,10,12.66,110,0,0,0,0
04:00 20/04/2011,0,NONE,0,0,10,10.36,120,0,0,1,0
08:00 20/04/2011,0,NONE,0,0,10,14.97,110,0,0,0,0
12:00 20/04/2011,2,A1,0,0,10,13.8,90,0,0,0,0
16:00 20/04/2011,0,NONE,0,0,10,14.97,100,0,0,0,1
20:00 20/04/2011,0,NONE,0,0,10,10.36,80,0,0,0,0
00:00 21/04/2011,0,NONE,0,0,10,14.97,100,0,0,0,0
04:00 21/04/2011,0,NONE,0,0,10,11.5,110,0,0,1,0
08:00 21/04/2011,1,A1,0,0,10,13.8,80,0,0,0,0
12:00 21/04/2011,0,NONE,0,0,10,16.11,70,0,0,0,0
16:00 21/04/2011,1,A1,0,0,10,12.66,70,0,0,0,1
20:00 21/04/2011,0,NONE,0,0,10,14.97,60,0,0,0,0
00:00 22/04/2011,0,NONE,0,0,10,13.8,90,0,0,0,0
04:00 22/04/2011,0,NONE,0,0,10,10.36,110,0,0,1,0
08:00 22/04/2011,0,NONE,0,0,10,12.66,90,0,0,0,0
12:00 22/04/2011,0,NONE,0,0,10,16.11,130,0,0,0,0
16:00 22/04/2011,0,NONE,0,0,10,12.66,110,0,0,0,1
20:00 22/04/2011,0,NONE,0,0,10,11.5,90,0,0,0,0
00:00 23/04/2011,0,NONE,0,0,10,14.97,90,0,0,0,0
04:00 23/04/2011,0,NONE,0,0,10,16.11,100,0,0,1,0
08:00 23/04/2011,1,A1,0,0,10,16.11,110,0,0,0,0
12:00 23/04/2011,0,NONE,0,0,10,16.11,140,0,0,0,0
16:00 23/04/2011,0,NONE,0,0,10,12.66,70,0,0,0,1
20:00 23/04/2011,0,NONE,0,0,10,12.66,90,0,0,0,0
00:00 24/04/2011,0,NONE,1,0,8,10.36,90,0,1,0,0
04:00 24/04/2011,0,NONE,1,0,6,17.27,100,0,3,1,0
08:00 24/04/2011,0,NONE,1,0,10,16.11,110,0,0,0,0
12:00 24/04/2011,0,NONE,1,0,10,16.11,110,0,0,0,0
16:00 24/04/2011,0,NONE,1,0,10,14.97,100,0,0,0,1
20:00 24/04/2011,0,NONE,1,0,10,12.66,100,0,0,0,0
00:00 25/04/2011,0,NONE,0,0,10,13.8,100,0,0,0,0
04:00 25/04/2011,0,NONE,0,0,10,12.66,110,0,0,1,0
08:00 25/04/2011,0,NONE,0,0,10,16.11,110,0,0,0,0
12:00 25/04/2011,0,NONE,0,0,10,14.97,90,0,0,0,0
16:00 25/04/2011,0,NONE,0,0,10,13.8,90,0,0,0,1
20:00 25/04/2011,0,NONE,0,0,10,11.5,80,0,0,0,0
00:00 26/04/2011,0,NONE,0,0,10,11.5,110,0,0,0,0
04:00 26/04/2011,0,NONE,0,0.001,10,4.61,150,0,0,1,0
08:00 26/04/2011,0,NONE,0,0,10,16.11,140,0,0,0,0
12:00 26/04/2011,0,NONE,0,0,10,16.11,150,0,0,0,0
16:00 26/04/2011,0,NONE,0,0,10,11.5,140,0,0,0,1
20:00 26/04/2011,0,NONE,0,0,10,12.66,150,0,0,0,0
00:00 27/04/2011,0,NONE,0,0,10,13.8,140,0,0,0,0
04:00 27/04/2011,0,NONE,0,0,10,13.8,160,0,1,1,0
08:00 27/04/2011,0,NONE,0,0,10,17.27,140,0,0,0,0
12:00 27/04/2011,0,NONE,0,0,10,18.41,130,0,0,0,0
16:00 27/04/2011,0,NONE,0,0,10,16.11,150,0,0,0,1
20:00 27/04/2011,0,NONE,0,0,10,12.66,140,0,0,0,0
00:00 28/04/2011,0,NONE,0,0,10,10.36,150,0,0,0,0
04:00 28/04/2011,0,NONE,0,0,10,9.22,150,0,0,1,0
08:00 28/04/2011,0,NONE,0,0,10,14.97,140,0,0,0,0
12:00 28/04/2011,0,NONE,0,0,10,16.11,150,0,0,0,0
16:00 28/04/2011,0,NONE,0,0,10,14.97,150,0,0,0,1
20:00 28/04/2011,0,NONE,0,0,10,6.91,150,0,0,0,0
00:00 29/04/2011,0,NONE,0,0,10,3.44,190,0,0,0,0
04:00 29/04/2011,0,NONE,0,0,10,3.44,190,0,0,1,0
08:00 29/04/2011,0,NONE,0,0,10,9.22,180,0,0,0,0
12:00 29/04/2011,1,A1,0,0,10,16.11,190,0,0,0,0
16:00 29/04/2011,0,NONE,0,0,0.5,16.11,190,0,1,0,1
20:00 29/04/2011,0,NONE,0,0,10,9.22,10,0,0,0,1
00:00 30/04/2011,0,NONE,0,0,10,8.05,150,0,0,0,0
04:00 30/04/2011,1,A1,0,0,10,5.75,20,0,0,1,0
08:00 30/04/2011,0,NONE,0,0,4,9.22,60,0,3,0,0
12:00 30/04/2011,0,NONE,0,0,10,16.11,60,0,0,0,0
16:00 30/04/2011,0,NONE,0,0,10,18.41,60,0,0,0,1
20:00 30/04/2011,0,NONE,0,0,10,13.8,70,0,0,0,0
1/5/2011 0:00,0,NONE,0,0,10,14.97,90,0,0,0,0
1/5/2011 4:00,1,A1,0,0,10,13.8,70,0,0,1,0
1/5/2011 8:00,0,NONE,0,0,10,16.11,100,0,0,0,0
1/5/2011 12:00,0,NONE,0,0,10,16.11,90,0,0,0,0
1/5/2011 16:00,0,NONE,0,0,10,16.11,100,0,0,0,1
1/5/2011 20:00,0,NONE,0,0,10,0,0,0,0,0,1
2/5/2011 0:00,0,NONE,0,0,6,17.27,90,0,1,0,0
2/5/2011 4:00,0,NONE,0,0,10,18.41,110,0,0,1,0
2/5/2011 8:00,0,NONE,0,0,8,17.27,110,0,1,0,0
2/5/2011 12:00,0,NONE,0,0,10,17.27,90,0,0,0,0
2/5/2011 16:00,0,NONE,0,0,10,17.27,80,0,0,0,1
2/5/2011 20:00,0,NONE,0,0,10,14.97,100,0,0,0,1
3/5/2011 0:00,0,NONE,0,0,10,13.8,90,0,0,0,0
3/5/2011 4:00,0,NONE,0,0,10,14.97,100,0,0,1,0
3/5/2011 8:00,0,NONE,0,0,10,12.66,110,0,0,0,0
3/5/2011 12:00,0,NONE,0,0,10,13.8,100,0,0,0,0
3/5/2011 16:00,1,A1,0,0,10,12.66,120,0,0,0,1
3/5/2011 20:00,0,NONE,0,0,10,11.5,100,0,0,0,1
4/5/2011 0:00,0,NONE,0,0,10,10.36,120,0,0,0,0
4/5/2011 4:00,0,NONE,0,0,10,5.75,120,0,0,1,0
4/5/2011 8:00,0,NONE,0,0,10,6.91,180,0,0,0,0
4/5/2011 12:00,0,NONE,0,0,10,12.66,110,0,0,0,0
4/5/2011 16:00,0,NONE,0,0,10,11.5,70,0,0,0,1
4/5/2011 20:00,0,NONE,0,0,10,12.66,100,0,0,0,1
5/5/2011 0:00,0,NONE,0,0,10,6.91,90,0,0,0,0
5/5/2011 4:00,0,NONE,0,0,9,8.05,330,0,1,1,0
5/5/2011 8:00,0,NONE,0,0.001,9,13.8,50,0,1,0,0
5/5/2011 12:00,0,NONE,0,0,10,9.22,80,0,0,0,0
5/5/2011 16:00,0,NONE,0,0.001,10,11.5,70,0,0,0,1
5/5/2011 20:00,0,NONE,0,0,10,13.8,100,0,0,0,1
