time/date,accident type,holiday,percipitation,visibility,wind,fog,rain,sun rise,sun set,weekend,workday,t0,t1,t2,t3,actual,predicted,result
1/1/2011 2:00,0.0,1.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000933692,0
1/1/2011 4:00,0.0,1.0,0.0,1.0,0.374796306355,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0049383,0
1/1/2011 6:00,0.0,1.0,0.0,1.0,0.437533948941,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0577071,1
1/1/2011 8:00,0.0,1.0,0.0,1.0,0.437533948941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00154287,0
1/1/2011 10:00,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.08885,2
1/1/2011 12:00,0.0,1.0,0.0,1.0,0.437533948941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0360173,0
1/1/2011 14:00,0.0,1.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0341251,0
1/1/2011 16:00,0.0,1.0,0.0,1.0,0.312330255296,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0497853,0
1/1/2011 18:00,0.0,1.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.015711,0
1/1/2011 20:00,0.0,1.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0157106,0
1/1/2011 22:00,0.0,1.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00360645,0
2/1/2011 0:00,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00181189,0
2/1/2011 2:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00300021,0
2/1/2011 4:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.000543639,0
2/1/2011 6:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0131923,0
2/1/2011 8:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0154103,0
2/1/2011 10:00,0.0,0.0,0.0,1.0,0.374796306355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0128011,0
2/1/2011 12:00,0.0,0.0,0.0,1.0,0.374796306355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0167924,0
2/1/2011 14:00,0.0,0.0,0.0,1.0,0.312330255296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0161532,0
2/1/2011 16:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0346668,0
2/1/2011 18:00,0.0,0.0,0.0,1.0,0.0934274850625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0100241,0
2/1/2011 20:00,0.0,0.0,0.0,1.0,0.0934274850625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0100241,0
2/1/2011 22:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00706114,0
3/1/2011 0:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0105097,0
3/1/2011 2:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0105097,0
3/1/2011 4:00,0.0,0.0,0.0,1.0,0.125203693645,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106994,0
3/1/2011 6:00,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0161767,0
3/1/2011 8:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0159932,0
3/1/2011 10:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0158759,0
3/1/2011 12:00,0.0,0.0,0.0,0.9,0.187669744704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.00123154,0
3/1/2011 14:00,0.0,0.0,0.001,1.0,0.281368821293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00074552,0
3/1/2011 16:00,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0266761,0
3/1/2011 18:00,0.0,0.0,0.0,1.0,0.312330255296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00628097,0
3/1/2011 20:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00754079,0
3/1/2011 22:00,1.0,0.0,0.0,0.8,0.156165127648,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.11875,2
4/1/2011 0:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107241,0
4/1/2011 2:00,0.0,0.0,0.001,1.0,0.218631178707,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107232,0
4/1/2011 4:00,0.0,0.0,0.0,1.0,0.125203693645,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106994,0
4/1/2011 6:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00279255,0
4/1/2011 8:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0157432,0
4/1/2011 10:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0159603,0
4/1/2011 12:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.000721231,0
4/1/2011 14:00,1.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.09573,2
4/1/2011 16:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0291286,0
4/1/2011 18:00,0.0,0.0,0.0,1.0,0.0934274850625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00947219,0
4/1/2011 20:00,0.0,0.0,0.0,1.0,0.0934274850625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00947219,0
4/1/2011 22:00,0.0,0.0,0.0,1.0,0.0934274850625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106701,0
5/1/2011 0:00,0.0,0.0,0.0,0.9,0.0934274850625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0146642,0
5/1/2011 2:00,0.0,0.0,0.0,0.9,0.125203693645,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0091985,0
5/1/2011 4:00,0.0,0.0,0.0,1.0,0.0934274850625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106701,0
5/1/2011 6:00,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00924806,0
5/1/2011 8:00,0.0,0.0,0.001,1.0,0.187669744704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.015891,0
5/1/2011 10:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.015846,0
5/1/2011 12:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00189435,0
5/1/2011 14:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00189435,0
5/1/2011 16:00,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0266761,0
5/1/2011 18:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00799057,0
5/1/2011 20:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00846657,0
5/1/2011 22:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107172,0
6/1/2011 0:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107172,0
6/1/2011 2:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107252,0
6/1/2011 4:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107252,0
6/1/2011 6:00,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0161767,0
6/1/2011 8:00,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0159999,0
6/1/2011 10:00,0.0,0.0,0.0,1.0,0.312330255296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0159424,0
6/1/2011 12:00,0.0,0.0,0.0,1.0,0.406572514938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00296171,0
6/1/2011 14:00,0.0,0.0,0.0,1.0,0.437533948941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00344899,0
6/1/2011 16:00,0.0,0.0,0.0,1.0,0.469038565997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.019162,0
6/1/2011 18:00,0.0,0.0,0.0,0.6,0.531504617056,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0191405,0
6/1/2011 20:00,0.0,0.0,0.001,1.0,0.469038565997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00444473,0
6/1/2011 22:00,0.0,0.0,0.0,1.0,0.374796306355,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106134,0
7/1/2011 0:00,0.0,0.0,0.0,1.0,0.406572514938,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0105758,0
7/1/2011 2:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.010698,0
7/1/2011 4:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107241,0
7/1/2011 6:00,0.0,0.0,0.0,1.0,0.125203693645,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00933462,0
7/1/2011 8:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.015846,0
7/1/2011 10:00,1.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.07406,2
7/1/2011 12:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00189435,0
7/1/2011 14:00,0.0,0.0,0.0,1.0,0.374796306355,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00243472,0
7/1/2011 16:00,0.0,0.0,0.0,1.0,0.312330255296,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0243864,0
7/1/2011 18:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00668111,0
7/1/2011 20:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00754079,0
7/1/2011 22:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107172,0
8/1/2011 0:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.000543639,0
8/1/2011 2:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00169702,0
8/1/2011 4:00,1.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.06453,2
8/1/2011 6:00,0.0,0.0,0.0,0.9,0.187669744704,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0107517,0
8/1/2011 8:00,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0161513,0
8/1/2011 10:00,0.0,0.0,0.0,1.0,0.374796306355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0128011,0
8/1/2011 12:00,0.0,0.0,0.0,1.0,0.437533948941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0176034,0
8/1/2011 14:00,0.0,0.0,0.0,1.0,0.374796306355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0167924,0
8/1/2011 16:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0346668,0
8/1/2011 18:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0108455,0
8/1/2011 20:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0105158,0
8/1/2011 22:00,0.0,0.0,0.0,1.0,0.125203693645,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00280926,0
9/1/2011 0:00,0.0,0.0,0.0,1.0,0.0934274850625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00392717,0
9/1/2011 2:00,0.0,0.0,0.0,1.0,0.125203693645,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00280926,0
9/1/2011 4:00,0.0,0.0,0.0,0.7,0.218631178707,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00298737,0
9/1/2011 6:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0120498,0
9/1/2011 8:00,0.0,0.0,0.0,1.0,0.125203693645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0185024,0
9/1/2011 10:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0249192,0
9/1/2011 12:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0155238,0
9/1/2011 14:00,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015692,0
9/1/2011 16:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0358757,0
9/1/2011 18:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0107018,0
9/1/2011 20:00,0.0,0.0,0.001,1.0,0.25040738729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0109688,0
9/1/2011 22:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00169702,0
10/1/2011 0:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107241,0
10/1/2011 2:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106464,0
10/1/2011 4:00,0.0,0.0,0.0,1.0,0.312330255296,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106751,0
10/1/2011 6:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0214776,0
10/1/2011 8:00,0.0,0.0,0.0,1.0,0.437533948941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0153005,0
10/1/2011 10:00,0.0,0.0,0.0,1.0,0.531504617056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0143813,0
10/1/2011 12:00,0.0,0.0,0.0,1.0,0.437533948941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00344899,0
10/1/2011 14:00,1.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.10794,2
10/1/2011 16:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0232709,0
10/1/2011 18:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0126563,0
10/1/2011 20:00,0.0,0.0,0.001,1.0,0.125203693645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00892244,0
10/1/2011 22:00,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00582574,0
11/1/2011 0:00,0.0,0.0,0.0,0.5,0.0934274850625,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0258898,0
11/1/2011 2:00,0.0,0.0,0.001,0.075,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0273537,0
11/1/2011 4:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0105097,0
11/1/2011 6:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.06737,2
11/1/2011 8:00,0.0,0.0,0.001,0.0125,0.125203693645,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0105125,0
11/1/2011 10:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0158759,0
11/1/2011 12:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0012534,0
11/1/2011 14:00,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.00197716,0
11/1/2011 16:00,0.0,0.0,0.0,1.0,0.187669744704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0291286,0
11/1/2011 18:00,1.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.04577,2
11/1/2011 20:00,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0136813,0
11/1/2011 22:00,0.0,0.0,0.0,0.8,0.0934274850625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00759894,0
12/1/2011 0:00,0.0,0.0,0.0,0.1,0.343834872352,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0387251,0
12/1/2011 2:00,0.0,0.0,0.0,0.2,0.343834872352,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0404038,0
12/1/2011 4:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106464,0
12/1/2011 6:00,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0307045,0
12/1/2011 8:00,0.0,0.0,0.0,1.0,0.437533948941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0153005,0
12/1/2011 10:00,0.0,0.0,0.0,1.0,0.406572514938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0155228,0
12/1/2011 12:00,0.0,0.0,0.0,1.0,0.406572514938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00296171,0
12/1/2011 14:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.000721231,0
12/1/2011 16:00,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0232709,0
12/1/2011 18:00,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00754079,0
12/1/2011 20:00,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00668111,0
12/1/2011 22:00,0.0,0.0,0.0,1.0,0.374796306355,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106134,0
00:00 13/01/2011,0.0,0.0,0.0,1.0,0.374796306355,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106134,0
02:00 13/01/2011,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0104509,0
04:00 13/01/2011,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0106464,0
06:00 13/01/2011,0.0,0.0,0.0,1.0,0.406572514938,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0251299,0
08:00 13/01/2011,0.0,0.0,0.0,1.0,0.437533948941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0153005,0
10:00 13/01/2011,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.015846,0
12:00 13/01/2011,0.0,0.0,0.0,1.0,0.406572514938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00296171,0
14:00 13/01/2011,0.0,0.0,0.0,1.0,0.406572514938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.00296171,0
16:00 13/01/2011,0.0,0.0,0.0,1.0,0.406572514938,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0211479,0
18:00 13/01/2011,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00588892,0
20:00 13/01/2011,0.0,0.0,0.0,1.0,0.343834872352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00588892,0
22:00 13/01/2011,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107145,0
00:00 14/01/2011,0.0,0.0,0.0,1.0,0.281368821293,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.010698,0
02:00 14/01/2011,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107145,0
04:00 14/01/2011,0.0,0.0,0.0,1.0,0.25040738729,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0107145,0
06:00 14/01/2011,0.0,0.0,0.0,1.0,0.218631178707,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0144117,0
08:00 14/01/2011,0.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0157432,0
10:00 14/01/2011,1.0,0.0,0.0,1.0,0.156165127648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.06252,2
